build_year,sub_area,full_sq,kitch_sq,life_sq,num_room,floor,max_floor,month,dow,year,rel_floor,rel_kitch_sq,state,kindergarten_closely,railroad_closely,public_transport_station_closely,metro_closely,school_closely,park_closely,water_closely
1965.0,52,33.0,5.0,22.0,1.0,9.0,9.0,11,3,2014,1.0,0.15151515151515152,2.0,1,1,1,1,0,0,0
2014.0,101,82.0,10.0,82.0,3.0,3.0,17.0,11,3,2014,0.17647058823529413,0.12195121951219512,1.0,0,0,0,0,0,0,0
1995.0,76,37.0,8.0,18.0,1.0,1.0,14.0,11,3,2014,0.07142857142857142,0.21621621621621623,3.0,1,0,1,0,0,0,1
1992.0,65,54.0,9.0,32.0,2.0,11.0,17.0,11,4,2014,0.6470588235294118,0.16666666666666666,3.0,0,1,1,1,1,0,0
1992.0,27,58.0,10.0,33.0,2.0,4.0,22.0,11,4,2014,0.18181818181818182,0.1724137931034483,2.0,1,0,1,0,1,0,0
,102,62.0,,,2.0,6.0,17.0,11,4,2014,0.35294117647058826,,1.0,0,0,0,0,0,0,1
2006.0,122,58.0,10.0,33.0,2.0,8.0,22.0,11,4,2014,0.36363636363636365,0.1724137931034483,2.0,1,1,1,1,0,0,0
,93,63.0,,,2.0,9.0,17.0,11,4,2014,0.5294117647058824,,1.0,0,0,1,0,0,0,0
,101,54.0,,,1.0,6.0,,11,4,2014,,,,0,0,0,0,0,0,0
,20,120.0,,,3.0,4.0,17.0,11,4,2014,0.23529411764705882,,1.0,1,1,1,1,1,0,0
1963.0,71,45.0,5.0,34.0,2.0,9.0,9.0,11,4,2014,1.0,0.1111111111111111,3.0,1,1,1,0,1,0,1
,86,55.0,,,2.0,11.0,,11,4,2014,,,,0,0,0,0,0,0,1
,100,60.0,,,2.0,10.0,19.0,11,4,2014,0.5263157894736842,,,0,1,1,0,0,0,1
,78,51.0,,,1.0,6.0,17.0,11,4,2014,0.35294117647058826,,1.0,0,1,1,0,0,0,1
2016.0,65,61.0,11.0,56.0,2.0,6.0,25.0,11,4,2014,0.24,0.18032786885245902,1.0,0,1,1,1,0,0,1
,93,52.0,,52.0,1.0,17.0,,11,4,2014,,,1.0,0,0,0,0,0,0,1
,93,102.0,,102.0,3.0,22.0,25.0,11,4,2014,0.88,,1.0,0,0,1,0,0,0,0
1970.0,109,38.0,9.0,19.0,1.0,7.0,14.0,11,4,2014,0.5,0.23684210526315788,2.0,1,1,1,1,1,0,0
1986.0,56,40.0,8.0,20.0,1.0,14.0,14.0,11,4,2014,1.0,0.2,3.0,1,0,1,1,1,0,0
,18,41.0,,,1.0,23.0,23.0,11,4,2014,1.0,,1.0,1,1,1,1,1,0,0
2005.0,45,38.0,7.0,19.0,1.0,8.0,12.0,11,4,2014,0.6666666666666666,0.18421052631578946,2.0,1,0,1,1,1,0,0
1975.0,9,53.0,8.0,30.0,2.0,2.0,12.0,11,4,2014,0.16666666666666666,0.1509433962264151,2.0,1,0,1,1,0,0,0
2014.0,86,55.0,,55.0,2.0,10.0,14.0,11,4,2014,0.7142857142857143,,1.0,0,0,0,0,0,0,1
2015.0,102,61.0,,61.0,2.0,4.0,17.0,11,4,2014,0.23529411764705882,,1.0,0,0,0,0,0,0,1
,71,63.0,,,2.0,16.0,,11,4,2014,,,,0,1,1,1,0,0,1
,102,39.0,,39.0,1.0,6.0,17.0,11,4,2014,0.35294117647058826,,,0,0,0,0,0,0,1
1980.0,125,64.0,6.0,45.0,3.0,6.0,12.0,11,4,2014,0.5,0.09375,2.0,0,0,1,0,1,0,0
,93,102.0,,102.0,1.0,24.0,25.0,11,4,2014,0.96,,1.0,0,0,1,0,0,0,0
,48,43.0,,,1.0,11.0,,11,4,2014,,,,0,1,1,0,0,0,1
,93,64.0,,,2.0,13.0,17.0,11,4,2014,0.7647058823529411,,1.0,0,0,1,0,0,0,0
1969.0,111,80.0,9.0,73.0,3.0,13.0,14.0,11,4,2014,0.9285714285714286,0.1125,3.0,1,0,1,0,1,0,1
,101,44.0,,44.0,1.0,3.0,,11,4,2014,,,3.0,0,0,0,0,0,0,0
1952.0,139,15.0,,11.0,1.0,4.0,5.0,11,4,2014,0.8,,,1,0,1,1,1,0,0
,101,42.0,,,1.0,7.0,17.0,11,4,2014,0.4117647058823529,,1.0,0,0,0,0,0,0,0
2006.0,115,51.0,9.0,30.0,2.0,2.0,14.0,11,4,2014,0.14285714285714285,0.17647058823529413,4.0,1,0,1,0,1,0,0
2014.0,101,67.0,10.0,67.0,2.0,6.0,17.0,11,4,2014,0.35294117647058826,0.14925373134328357,1.0,0,0,1,0,0,0,1
1973.0,12,37.0,6.0,20.0,1.0,9.0,9.0,11,4,2014,1.0,0.16216216216216217,2.0,1,1,1,0,1,0,1
,93,80.0,,,2.0,10.0,10.0,11,4,2014,1.0,,1.0,0,0,0,0,0,0,1
1978.0,82,32.0,6.0,18.0,1.0,9.0,9.0,11,4,2014,1.0,0.1875,2.0,1,1,1,0,0,0,0
1963.0,128,30.0,5.0,18.0,1.0,2.0,5.0,11,4,2014,0.4,0.16666666666666666,3.0,1,1,1,1,0,0,0
1974.0,79,58.0,6.0,43.0,3.0,3.0,9.0,11,4,2014,0.3333333333333333,0.10344827586206896,,0,0,1,1,0,0,0
1979.0,82,64.0,8.0,39.0,3.0,4.0,9.0,11,4,2014,0.4444444444444444,0.125,2.0,1,1,1,0,0,0,0
1972.0,127,35.0,9.0,19.0,1.0,11.0,12.0,11,4,2014,0.9166666666666666,0.2571428571428571,2.0,1,1,1,1,1,1,0
2014.0,87,55.0,,,1.0,1.0,3.0,11,4,2014,0.3333333333333333,,1.0,1,0,0,0,0,0,0
1969.0,43,56.0,5.0,38.0,3.0,5.0,5.0,11,4,2014,1.0,0.08928571428571429,2.0,1,0,1,0,0,0,0
1966.0,126,38.0,6.0,23.0,2.0,8.0,12.0,11,4,2014,0.6666666666666666,0.15789473684210525,2.0,1,1,1,1,1,0,1
,96,104.0,,100.0,1.0,2.0,2.0,11,4,2014,1.0,,1.0,0,0,0,0,0,0,1
1975.0,58,46.0,5.0,29.0,2.0,5.0,9.0,11,4,2014,0.5555555555555556,0.10869565217391304,3.0,1,1,1,0,1,1,0
1974.0,70,36.0,8.0,19.0,1.0,14.0,14.0,11,4,2014,1.0,0.2222222222222222,3.0,1,1,1,0,1,0,1
2009.0,48,31.0,9.0,15.0,1.0,6.0,12.0,11,4,2014,0.5,0.2903225806451613,2.0,1,1,1,0,0,0,1
,100,78.0,,,3.0,9.0,17.0,11,4,2014,0.5294117647058824,,1.0,0,1,1,0,0,0,1
2014.0,93,52.0,,52.0,1.0,7.0,,11,4,2014,,,1.0,0,0,0,0,0,0,1
,87,78.0,,,3.0,2.0,3.0,11,4,2014,0.6666666666666666,,,1,0,0,0,0,0,0
,86,55.0,,,2.0,5.0,,11,4,2014,,,,0,0,0,0,0,0,1
1992.0,140,38.0,7.0,19.0,1.0,9.0,17.0,11,4,2014,0.5294117647058824,0.18421052631578946,2.0,1,1,1,1,1,0,1
,100,56.0,,,2.0,7.0,19.0,11,4,2014,0.3684210526315789,,,0,1,1,0,0,0,1
1966.0,50,41.0,5.0,26.0,2.0,5.0,5.0,11,4,2014,1.0,0.12195121951219512,,1,1,1,0,1,0,0
1929.0,63,93.0,12.0,56.0,3.0,2.0,5.0,11,4,2014,0.4,0.12903225806451613,,0,1,1,1,1,1,1
1967.0,28,58.0,6.0,39.0,3.0,2.0,5.0,11,4,2014,0.4,0.10344827586206896,3.0,1,1,1,0,0,0,0
1964.0,15,45.0,5.0,30.0,2.0,5.0,5.0,11,4,2014,1.0,0.1111111111111111,2.0,1,1,1,1,0,0,0
,95,67.0,13.0,,3.0,2.0,,11,4,2014,,0.19402985074626866,,0,1,0,0,0,0,1
2014.0,18,41.0,,41.0,1.0,22.0,24.0,11,4,2014,0.9166666666666666,,1.0,1,1,1,1,1,0,0
1988.0,128,37.0,10.0,18.0,1.0,2.0,16.0,11,4,2014,0.125,0.2702702702702703,3.0,1,1,1,1,1,0,0
1968.0,28,17.0,,12.0,1.0,2.0,5.0,11,4,2014,0.4,,3.0,0,1,1,0,0,0,0
1972.0,18,46.0,5.0,29.0,2.0,5.0,9.0,11,4,2014,0.5555555555555556,0.10869565217391304,4.0,1,0,1,1,1,0,1
2015.0,101,45.0,,,1.0,3.0,12.0,11,4,2014,0.25,,3.0,0,0,0,0,0,0,0
,18,83.0,,,3.0,16.0,17.0,11,4,2014,0.9411764705882353,,1.0,1,1,1,1,1,0,0
2016.0,101,51.0,10.0,51.0,1.0,12.0,17.0,11,4,2014,0.7058823529411765,0.19607843137254902,1.0,0,0,1,0,0,0,1
2014.0,71,71.0,,,2.0,7.0,17.0,11,4,2014,0.4117647058823529,,,0,1,1,1,0,0,1
2014.0,68,59.0,9.0,29.0,2.0,16.0,16.0,11,4,2014,1.0,0.15254237288135594,1.0,1,1,1,0,1,0,1
2014.0,72,51.0,,,2.0,14.0,17.0,11,4,2014,0.8235294117647058,,1.0,0,0,1,1,1,0,0
1973.0,33,45.0,6.0,27.0,2.0,7.0,9.0,11,4,2014,0.7777777777777778,0.13333333333333333,2.0,1,0,1,0,1,0,1
1979.0,125,37.0,8.0,18.0,1.0,2.0,16.0,11,4,2014,0.125,0.21621621621621623,2.0,1,1,1,0,1,0,1
1985.0,80,53.0,8.0,30.0,2.0,21.0,22.0,11,4,2014,0.9545454545454546,0.1509433962264151,4.0,1,0,1,0,1,0,1
1970.0,84,46.0,5.0,31.0,2.0,4.0,5.0,11,4,2014,0.8,0.10869565217391304,2.0,1,0,1,0,1,0,0
1917.0,6,69.0,7.0,48.0,3.0,4.0,5.0,11,4,2014,0.8,0.10144927536231885,,1,1,1,1,0,0,0
,93,72.0,13.0,,2.0,3.0,17.0,11,4,2014,0.17647058823529413,0.18055555555555555,,0,0,0,0,0,0,1
1978.0,32,34.0,6.0,19.0,1.0,8.0,9.0,11,4,2014,0.8888888888888888,0.17647058823529413,2.0,1,1,1,0,1,0,0
2015.0,86,34.0,,34.0,1.0,2.0,17.0,11,4,2014,0.11764705882352941,,1.0,0,0,0,0,0,0,1
1967.0,131,41.0,16.0,18.0,2.0,1.0,5.0,11,4,2014,0.2,0.3902439024390244,,1,0,1,0,0,0,0
1973.0,18,58.0,5.0,43.0,3.0,8.0,9.0,11,4,2014,0.8888888888888888,0.08620689655172414,3.0,1,1,1,1,0,0,1
,101,59.0,,,2.0,5.0,,11,4,2014,,,,0,0,0,0,0,0,0
2011.0,12,34.0,,24.0,1.0,8.0,14.0,11,5,2014,0.5714285714285714,,3.0,1,1,1,0,1,0,1
1995.0,16,76.0,10.0,45.0,3.0,13.0,17.0,11,5,2014,0.7647058823529411,0.13157894736842105,3.0,0,0,1,1,1,0,0
1973.0,83,45.0,6.0,27.0,2.0,3.0,9.0,11,5,2014,0.3333333333333333,0.13333333333333333,2.0,1,1,1,1,1,0,0
1994.0,16,98.0,11.0,52.0,3.0,5.0,19.0,11,5,2014,0.2631578947368421,0.11224489795918367,2.0,1,0,1,1,1,0,0
1969.0,23,42.0,5.0,28.0,2.0,2.0,5.0,11,5,2014,0.4,0.11904761904761904,3.0,1,1,1,1,1,0,1
1961.0,12,30.0,5.0,18.0,1.0,2.0,5.0,11,5,2014,0.4,0.16666666666666666,2.0,1,1,1,1,1,0,0
1967.0,43,59.0,6.0,41.0,3.0,5.0,9.0,11,5,2014,0.5555555555555556,0.1016949152542373,2.0,1,0,1,1,0,0,0
1988.0,60,101.0,10.0,63.0,4.0,3.0,22.0,11,5,2014,0.13636363636363635,0.09900990099009901,3.0,1,0,1,1,1,0,1
1987.0,143,38.0,9.0,19.0,1.0,2.0,22.0,11,5,2014,0.09090909090909091,0.23684210526315788,3.0,1,0,1,1,1,0,1
1974.0,79,44.0,6.0,29.0,2.0,7.0,9.0,11,5,2014,0.7777777777777778,0.13636363636363635,3.0,1,0,1,0,1,0,0
,102,64.0,,,2.0,4.0,17.0,11,5,2014,0.23529411764705882,,,0,0,0,0,0,0,1
1966.0,20,33.0,6.0,20.0,2.0,8.0,9.0,11,5,2014,0.8888888888888888,0.18181818181818182,3.0,1,1,1,1,1,0,0
1975.0,9,63.0,8.0,39.0,3.0,11.0,12.0,11,5,2014,0.9166666666666666,0.12698412698412698,3.0,1,1,1,1,1,0,0
1966.0,117,30.0,5.0,17.0,1.0,1.0,5.0,11,5,2014,0.2,0.16666666666666666,3.0,1,0,1,0,1,0,0
2002.0,38,35.0,9.0,14.0,1.0,3.0,17.0,11,5,2014,0.17647058823529413,0.2571428571428571,3.0,1,1,1,1,1,0,1
,87,46.0,,,2.0,2.0,12.0,11,5,2014,0.16666666666666666,,,0,0,0,0,0,0,0
,102,40.0,,,1.0,19.0,22.0,11,5,2014,0.8636363636363636,,,0,0,1,0,0,0,0
1980.0,58,35.0,6.0,20.0,1.0,8.0,9.0,11,5,2014,0.8888888888888888,0.17142857142857143,3.0,1,1,1,0,0,1,1
,93,101.0,,101.0,3.0,3.0,25.0,11,5,2014,0.12,,1.0,0,0,1,0,0,0,0
1971.0,134,32.0,6.0,18.0,1.0,4.0,9.0,11,5,2014,0.4444444444444444,0.1875,2.0,1,1,1,0,1,0,0
1984.0,21,52.0,8.0,30.0,2.0,1.0,14.0,11,5,2014,0.07142857142857142,0.15384615384615385,2.0,1,1,1,0,0,1,0
2014.0,142,45.0,,45.0,1.0,9.0,17.0,11,5,2014,0.5294117647058824,,1.0,1,1,1,0,1,0,0
,102,38.0,,,1.0,4.0,17.0,11,5,2014,0.23529411764705882,,1.0,0,0,1,0,0,0,0
,102,63.0,,,2.0,4.0,17.0,11,5,2014,0.23529411764705882,,1.0,0,0,1,0,0,0,0
1977.0,9,61.0,7.0,39.0,3.0,10.0,12.0,11,5,2014,0.8333333333333334,0.11475409836065574,2.0,1,0,1,0,0,0,1
2015.0,106,153.0,,153.0,4.0,2.0,10.0,11,5,2014,0.2,,1.0,1,1,1,1,1,0,1
,93,60.0,,,2.0,15.0,25.0,11,5,2014,0.6,,1.0,0,0,1,0,0,0,0
,102,40.0,,,1.0,13.0,17.0,11,5,2014,0.7647058823529411,,,0,0,0,0,0,0,1
1996.0,13,50.0,8.0,30.0,2.0,3.0,17.0,11,5,2014,0.17647058823529413,0.16,2.0,1,0,1,1,1,0,1
1960.0,12,39.0,5.0,23.0,2.0,1.0,5.0,11,0,2014,0.2,0.1282051282051282,2.0,1,1,1,1,1,0,0
,93,38.0,,38.0,1.0,4.0,17.0,11,0,2014,0.23529411764705882,,1.0,0,0,1,0,0,0,0
1982.0,133,76.0,10.0,44.0,3.0,7.0,15.0,11,0,2014,0.4666666666666667,0.13157894736842105,3.0,0,0,1,1,1,1,0
,123,64.0,,64.0,1.0,10.0,17.0,11,0,2014,0.5882352941176471,,1.0,1,1,1,0,1,0,0
,102,38.0,,,1.0,11.0,17.0,11,0,2014,0.6470588235294118,,,0,0,1,0,0,0,0
2003.0,111,38.0,8.0,20.0,1.0,4.0,14.0,11,0,2014,0.2857142857142857,0.21052631578947367,2.0,0,0,1,0,0,0,0
,142,52.0,,,1.0,7.0,9.0,11,0,2014,0.7777777777777778,,,1,1,1,0,1,0,0
,86,69.0,,,2.0,1.0,,11,0,2014,,,,0,0,0,0,0,0,0
,102,40.0,,,1.0,12.0,17.0,11,0,2014,0.7058823529411765,,,0,0,1,0,0,0,0
,101,59.0,10.0,34.0,2.0,5.0,,11,0,2014,,0.1694915254237288,2.0,0,0,0,0,0,0,0
,70,78.0,,,3.0,2.0,19.0,11,0,2014,0.10526315789473684,,1.0,1,0,1,0,1,0,1
1977.0,80,54.0,9.0,32.0,2.0,15.0,16.0,11,0,2014,0.9375,0.16666666666666666,4.0,1,0,1,1,0,0,0
1982.0,73,34.0,7.0,27.0,1.0,6.0,12.0,11,0,2014,0.5,0.20588235294117646,3.0,1,1,1,0,0,0,1
2014.0,72,62.0,,59.0,2.0,21.0,25.0,11,0,2014,0.84,,1.0,0,0,1,1,1,0,0
,65,85.0,,,3.0,8.0,,11,0,2014,,,1.0,0,1,1,1,0,0,1
1981.0,17,76.0,10.0,45.0,3.0,11.0,16.0,11,0,2014,0.6875,0.13157894736842105,3.0,1,0,1,1,0,0,1
1983.0,82,50.0,7.0,25.0,2.0,7.0,12.0,11,0,2014,0.5833333333333334,0.14,3.0,1,1,1,0,0,0,0
1992.0,108,80.0,10.0,44.0,3.0,10.0,22.0,11,0,2014,0.45454545454545453,0.125,3.0,1,0,1,1,1,0,0
1990.0,114,75.0,10.0,46.0,3.0,14.0,17.0,11,0,2014,0.8235294117647058,0.13333333333333333,3.0,1,0,1,1,1,0,1
1970.0,116,31.0,7.0,17.0,1.0,3.0,14.0,11,0,2014,0.21428571428571427,0.22580645161290322,2.0,1,1,1,0,0,0,0
1983.0,79,38.0,7.0,19.0,1.0,16.0,16.0,11,0,2014,1.0,0.18421052631578946,3.0,1,0,1,1,0,0,0
1960.0,118,42.0,5.0,26.0,2.0,3.0,5.0,11,0,2014,0.6,0.11904761904761904,2.0,0,0,1,0,0,0,0
1971.0,10,64.0,10.0,43.0,3.0,1.0,12.0,11,0,2014,0.08333333333333333,0.15625,3.0,1,1,1,0,1,0,0
,100,57.0,,,2.0,7.0,19.0,11,0,2014,0.3684210526315789,,,0,1,1,0,0,0,1
1967.0,71,44.0,5.0,27.0,2.0,2.0,5.0,11,0,2014,0.4,0.11363636363636363,3.0,0,1,1,1,1,0,1
1963.0,21,45.0,5.0,29.0,2.0,4.0,5.0,11,0,2014,0.8,0.1111111111111111,3.0,1,1,1,0,1,0,0
1970.0,75,37.0,9.0,19.0,1.0,9.0,14.0,11,0,2014,0.6428571428571429,0.24324324324324326,3.0,1,1,1,1,1,1,1
2003.0,35,216.0,20.0,121.0,4.0,27.0,30.0,11,0,2014,0.9,0.09259259259259259,4.0,1,0,1,1,0,1,1
2014.0,93,49.0,,,1.0,4.0,17.0,11,0,2014,0.23529411764705882,,,0,0,0,0,0,0,1
1997.0,140,78.0,10.0,46.0,3.0,2.0,14.0,11,0,2014,0.14285714285714285,0.1282051282051282,2.0,1,1,1,0,1,0,1
1959.0,2,43.0,5.0,26.0,2.0,4.0,5.0,11,0,2014,0.8,0.11627906976744186,3.0,1,1,1,0,0,0,0
2016.0,65,85.0,,,3.0,5.0,25.0,11,0,2014,0.2,,1.0,0,0,1,1,1,0,0
1981.0,40,63.0,6.0,62.0,3.0,4.0,17.0,11,0,2014,0.23529411764705882,0.09523809523809523,3.0,1,1,1,1,1,1,1
1979.0,129,81.0,10.0,44.0,3.0,1.0,16.0,11,0,2014,0.0625,0.12345679012345678,3.0,1,0,1,0,1,0,1
1964.0,85,32.0,5.0,21.0,1.0,8.0,9.0,11,0,2014,0.8888888888888888,0.15625,2.0,0,1,1,0,1,0,1
1968.0,14,35.0,9.0,19.0,1.0,12.0,12.0,11,0,2014,1.0,0.2571428571428571,3.0,1,1,1,1,1,0,1
1975.0,79,36.0,6.0,20.0,1.0,6.0,9.0,11,0,2014,0.6666666666666666,0.16666666666666666,1.0,1,0,1,1,1,0,0
2014.0,142,38.0,,,1.0,2.0,17.0,11,0,2014,0.11764705882352941,,,1,1,1,0,1,0,0
1976.0,28,53.0,10.0,28.0,2.0,8.0,16.0,11,0,2014,0.5,0.18867924528301888,2.0,1,1,1,0,0,0,1
1990.0,76,60.0,10.0,33.0,2.0,15.0,17.0,11,0,2014,0.8823529411764706,0.16666666666666666,,1,1,1,1,1,0,0
1969.0,58,59.0,6.0,43.0,3.0,4.0,9.0,11,0,2014,0.4444444444444444,0.1016949152542373,2.0,1,1,1,0,0,0,0
2015.0,87,78.0,10.0,,3.0,1.0,3.0,11,0,2014,0.3333333333333333,0.1282051282051282,1.0,0,0,0,0,0,0,0
1962.0,139,15.0,,11.0,1.0,5.0,5.0,11,0,2014,1.0,,3.0,1,0,1,1,1,0,0
1971.0,52,39.0,6.0,23.0,2.0,12.0,12.0,11,0,2014,1.0,0.15384615384615385,3.0,1,1,1,1,1,0,0
2015.0,86,38.0,8.0,20.0,1.0,8.0,17.0,11,0,2014,0.47058823529411764,0.21052631578947367,1.0,0,0,0,0,0,0,1
1970.0,17,44.0,6.0,28.0,2.0,7.0,9.0,11,0,2014,0.7777777777777778,0.13636363636363635,2.0,1,0,1,1,1,0,0
2014.0,95,69.0,,69.0,3.0,3.0,,11,0,2014,,,1.0,0,1,0,0,0,0,1
2013.0,7,129.0,6.0,84.0,3.0,18.0,18.0,11,0,2014,1.0,0.046511627906976744,1.0,1,1,1,0,0,0,0
,133,59.0,,,2.0,19.0,21.0,11,0,2014,0.9047619047619048,,1.0,0,0,1,1,1,1,0
2015.0,72,52.0,,51.0,2.0,11.0,17.0,11,0,2014,0.6470588235294118,,1.0,1,1,1,0,1,0,0
1979.0,125,32.0,5.0,18.0,1.0,4.0,9.0,11,0,2014,0.4444444444444444,0.15625,2.0,1,0,1,1,1,0,0
1982.0,82,38.0,8.0,20.0,1.0,3.0,12.0,11,0,2014,0.25,0.21052631578947367,2.0,1,1,1,1,1,0,0
1970.0,134,44.0,5.0,28.0,2.0,6.0,9.0,11,0,2014,0.6666666666666666,0.11363636363636363,2.0,1,1,1,1,1,0,1
,70,38.0,,,1.0,9.0,19.0,11,0,2014,0.47368421052631576,,1.0,0,0,1,0,0,0,1
1969.0,12,44.0,5.0,28.0,2.0,1.0,9.0,11,0,2014,0.1111111111111111,0.11363636363636363,2.0,1,1,1,0,1,0,0
1985.0,53,52.0,8.0,30.0,2.0,8.0,12.0,11,0,2014,0.6666666666666666,0.15384615384615385,3.0,1,1,1,1,0,0,0
1969.0,19,32.0,7.0,17.0,1.0,7.0,9.0,11,0,2014,0.7777777777777778,0.21875,2.0,1,0,1,1,1,0,1
1970.0,117,45.0,6.0,29.0,2.0,3.0,9.0,11,0,2014,0.3333333333333333,0.13333333333333333,2.0,1,0,1,1,0,0,0
,65,84.0,10.0,,3.0,14.0,20.0,11,0,2014,0.7,0.11904761904761904,1.0,0,0,1,1,1,0,0
1965.0,41,44.0,5.0,28.0,2.0,5.0,9.0,11,0,2014,0.5555555555555556,0.11363636363636363,2.0,1,1,1,1,0,0,1
1961.0,136,39.0,5.0,24.0,2.0,2.0,5.0,11,0,2014,0.4,0.1282051282051282,2.0,1,1,1,1,1,1,0
1970.0,109,34.0,6.0,21.0,1.0,7.0,9.0,11,0,2014,0.7777777777777778,0.17647058823529413,3.0,1,1,1,1,0,0,0
1962.0,31,50.0,8.0,29.0,2.0,2.0,5.0,11,1,2014,0.4,0.16,3.0,0,1,1,1,1,0,0
1981.0,133,70.0,10.0,43.0,3.0,17.0,25.0,11,1,2014,0.68,0.14285714285714285,,0,0,1,1,1,1,0
1966.0,96,42.0,5.0,27.0,2.0,4.0,5.0,11,1,2014,0.8,0.11904761904761904,2.0,0,0,0,0,0,0,0
,72,64.0,,,2.0,15.0,17.0,11,1,2014,0.8823529411764706,,1.0,1,1,1,0,1,0,0
1960.0,71,81.0,9.0,55.0,3.0,8.0,8.0,11,1,2014,1.0,0.1111111111111111,3.0,1,1,1,1,0,0,1
1961.0,68,30.0,5.0,18.0,1.0,5.0,5.0,11,1,2014,1.0,0.16666666666666666,2.0,1,1,1,0,1,0,1
,70,55.0,,,2.0,18.0,19.0,11,1,2014,0.9473684210526315,,1.0,1,0,1,0,1,0,1
,72,79.0,,79.0,3.0,14.0,17.0,11,1,2014,0.8235294117647058,,1.0,0,0,0,0,0,0,0
,87,84.0,,,3.0,19.0,20.0,11,1,2014,0.95,,1.0,0,0,0,0,0,0,0
,72,52.0,,,2.0,9.0,17.0,11,1,2014,0.5294117647058824,,1.0,1,1,1,0,1,0,0
,101,42.0,9.0,18.0,1.0,8.0,,11,1,2014,,0.21428571428571427,3.0,0,0,0,0,0,0,0
,102,39.0,,,1.0,7.0,17.0,11,1,2014,0.4117647058823529,,1.0,0,0,1,0,0,0,0
,102,40.0,,,1.0,12.0,17.0,11,1,2014,0.7058823529411765,,1.0,0,0,1,0,0,0,0
,102,39.0,10.0,15.0,1.0,7.0,17.0,11,1,2014,0.4117647058823529,0.2564102564102564,1.0,0,0,0,0,0,0,1
,102,39.0,,,1.0,6.0,17.0,11,1,2014,0.35294117647058826,,,0,0,1,0,0,0,0
2015.0,142,52.0,11.0,20.0,1.0,6.0,9.0,11,1,2014,0.6666666666666666,0.21153846153846154,1.0,1,1,1,0,1,0,0
2016.0,93,48.0,13.0,16.0,1.0,6.0,17.0,11,1,2014,0.35294117647058826,0.2708333333333333,1.0,0,0,0,0,0,0,1
2014.0,87,29.0,,27.0,1.0,12.0,17.0,11,1,2014,0.7058823529411765,,1.0,1,0,0,0,0,0,0
2007.0,62,72.0,10.0,70.0,3.0,14.0,14.0,11,1,2014,1.0,0.1388888888888889,3.0,0,0,1,0,1,0,1
1968.0,16,43.0,6.0,27.0,2.0,4.0,10.0,11,1,2014,0.4,0.13953488372093023,,1,0,1,1,1,0,0
2015.0,100,43.0,,43.0,1.0,10.0,22.0,11,1,2014,0.45454545454545453,,1.0,0,1,1,0,0,0,1
1984.0,80,51.0,8.0,30.0,2.0,11.0,14.0,11,1,2014,0.7857142857142857,0.1568627450980392,3.0,1,0,1,0,1,0,1
1968.0,32,32.0,6.0,18.0,1.0,8.0,9.0,11,1,2014,0.8888888888888888,0.1875,3.0,1,1,1,0,1,1,0
2015.0,65,33.0,,33.0,1.0,15.0,,11,1,2014,,,3.0,0,0,1,1,1,1,0
,106,49.0,,49.0,1.0,10.0,10.0,11,1,2014,1.0,,1.0,1,1,1,1,1,0,1
1973.0,12,32.0,6.0,18.0,1.0,6.0,9.0,11,1,2014,0.6666666666666666,0.1875,2.0,1,1,1,0,1,0,1
1963.0,52,51.0,5.0,30.0,2.0,3.0,5.0,11,1,2014,0.6,0.09803921568627451,2.0,1,0,1,1,0,0,0
1963.0,46,43.0,5.0,28.0,2.0,5.0,5.0,11,1,2014,1.0,0.11627906976744186,2.0,1,1,1,0,0,0,0
1961.0,54,52.0,5.0,36.0,3.0,1.0,5.0,11,1,2014,0.2,0.09615384615384616,2.0,1,0,1,1,1,0,0
,48,42.0,,,1.0,11.0,,11,1,2014,,,,0,1,1,0,0,0,1
1964.0,105,31.0,5.0,19.0,1.0,1.0,5.0,11,1,2014,0.2,0.16129032258064516,3.0,1,1,1,1,0,0,0
,87,29.0,,,1.0,3.0,17.0,11,1,2014,0.17647058823529413,,1.0,1,0,0,0,0,0,0
2012.0,72,61.0,13.0,32.0,2.0,8.0,17.0,11,1,2014,0.47058823529411764,0.21311475409836064,3.0,0,0,1,1,0,0,0
1961.0,75,30.0,5.0,18.0,1.0,1.0,5.0,11,1,2014,0.2,0.16666666666666666,,1,1,1,1,1,0,0
1967.0,70,32.0,6.0,19.0,1.0,3.0,9.0,11,1,2014,0.3333333333333333,0.1875,3.0,0,1,1,0,0,0,1
,101,82.0,,,3.0,9.0,12.0,11,1,2014,0.75,,1.0,0,0,0,0,0,0,0
1977.0,9,39.0,8.0,20.0,1.0,3.0,12.0,11,1,2014,0.25,0.20512820512820512,2.0,1,1,1,0,1,0,0
,96,104.0,,,3.0,2.0,2.0,11,1,2014,1.0,,1.0,0,0,0,0,0,0,1
1978.0,55,37.0,8.0,19.0,1.0,12.0,16.0,11,1,2014,0.75,0.21621621621621623,2.0,1,1,1,1,1,1,1
1986.0,84,44.0,8.0,20.0,1.0,10.0,12.0,11,1,2014,0.8333333333333334,0.18181818181818182,3.0,1,1,1,1,1,0,1
2014.0,93,49.0,,,1.0,15.0,17.0,11,1,2014,0.8823529411764706,,1.0,0,0,0,0,0,0,1
1959.0,81,54.0,5.0,38.0,3.0,4.0,5.0,11,1,2014,0.8,0.09259259259259259,3.0,1,1,1,1,0,0,0
