build_year,full_sq,kitch_sq,life_sq,num_room,floor,max_floor,rel_floor,rel_kitch_sq,state,kindergarten_closely,railroad_closely,public_transport_station_closely,metro_closely,school_closely,park_closely,water_closely,price_doc
,35.15,,,1.0,10.0,10.0,1.0,,,0,0,0,0,0,0,0,4495353.5
,28.05,,28.05,1.0,17.0,17.0,1.0,,,0,0,0,0,0,0,0,3308621.0
1974.0,66.9,7.9,46.4,3.0,12.0,14.0,0.8571428571428571,0.11808669656203288,3.0,0,1,1,1,1,1,1,11287326.0
2008.0,79.6,12.8,45.0,3.0,10.0,17.0,0.5882352941176471,0.16080402010050254,3.0,1,1,1,0,1,1,0,12392565.0
2016.0,26.99,,19.09,1.0,2.0,21.0,0.09523809523809523,,1.0,0,0,0,0,0,0,0,2576820.5
1965.0,37.3,7.5,22.2,2.0,5.0,9.0,0.5555555555555556,0.20107238605898126,2.0,1,1,1,0,0,1,0,6268984.5
1972.0,42.8,5.3,28.8,2.0,1.0,9.0,0.1111111111111111,0.12383177570093458,2.0,0,1,1,1,0,0,0,5995379.5
,52.3,,,2.0,10.0,17.0,0.5882352941176471,,1.0,0,0,0,0,0,0,0,6521573.0
,54.2,,,2.0,6.0,17.0,0.35294117647058826,,1.0,0,0,0,0,0,0,0,7131826.5
,91.75,,,3.0,4.0,,,,,1,1,1,1,0,0,0,14969600.0
2016.0,51.49,11.67,30.6,2.0,1.0,3.0,0.3333333333333333,0.22664595067003301,,0,1,0,0,0,0,1,2795205.5
2016.0,83.54,,,3.0,4.0,25.0,0.16,,1.0,0,1,1,1,0,0,1,12048480.0
2015.0,36.4,,36.4,1.0,3.0,15.0,0.2,,1.0,1,0,1,0,1,0,0,6278719.5
,30.41,,,1.0,6.0,6.0,1.0,,,0,0,0,0,0,0,0,3898166.25
1977.0,66.5,7.8,40.3,3.0,6.0,12.0,0.5,0.11729323308270677,3.0,1,1,1,0,1,0,0,9947379.0
,32.49,,,1.0,2.0,10.0,0.2,,1.0,0,1,1,0,0,0,1,4012812.0
,64.0,,64.0,2.0,3.0,17.0,0.17647058823529413,,,0,0,0,0,0,0,1,6937856.5
1967.0,66.4,6.1,40.4,3.0,6.0,9.0,0.6666666666666666,0.09186746987951806,2.0,1,1,1,0,0,0,0,9325877.0
2015.0,41.67,,,1.0,4.0,17.0,0.23529411764705882,,1.0,0,1,1,0,0,0,1,3805052.0
,35.15,,,1.0,14.0,,,,1.0,0,1,1,0,0,0,1,4667630.5
1959.0,41.9,5.5,26.7,2.0,8.0,8.0,1.0,0.13126491646778043,2.0,1,0,1,1,0,0,0,8426385.0
1961.0,31.6,5.2,19.3,1.0,5.0,5.0,1.0,0.16455696202531644,2.0,1,1,1,1,1,0,0,5703122.0
2016.0,59.32,,,2.0,7.0,7.0,1.0,,1.0,0,0,0,0,0,0,0,6524086.0
1988.0,99.7,9.8,63.8,4.0,4.0,22.0,0.18181818181818182,0.09829488465396188,3.0,1,1,1,1,1,0,1,13837357.0
,34.8,,,1.0,2.0,3.0,0.6666666666666666,,,0,1,0,0,0,0,1,2178517.75
,56.7,10.0,56.7,2.0,5.0,9.0,0.5555555555555556,0.1763668430335097,,0,0,0,0,0,0,1,4735816.0
,103.61,,,4.0,23.0,25.0,0.92,,1.0,0,1,1,0,0,0,0,12444818.0
,62.38,,,2.0,2.0,25.0,0.08,,1.0,0,1,1,1,0,0,1,9539480.0
,62.1,,62.1,2.0,7.0,17.0,0.4117647058823529,,,0,0,0,0,0,0,1,7296888.0
1967.0,39.5,6.9,23.3,2.0,16.0,19.0,0.8421052631578947,0.17468354430379748,2.0,1,0,1,0,0,0,0,7351909.0
1972.0,34.5,6.3,19.3,1.0,4.0,9.0,0.4444444444444444,0.1826086956521739,2.0,0,1,1,0,1,0,1,6268793.5
,30.41,,,1.0,10.0,,,,,0,1,1,0,0,0,1,4189646.75
1965.0,31.9,5.6,17.4,1.0,3.0,12.0,0.25,0.1755485893416928,,1,1,1,1,1,0,0,5572013.5
1976.0,44.6,6.2,28.1,2.0,7.0,9.0,0.7777777777777778,0.13901345291479822,2.0,1,0,1,1,0,0,0,6993457.5
,52.3,,,2.0,10.0,17.0,0.5882352941176471,,1.0,0,0,1,0,0,0,0,5344925.5
2016.0,38.85,9.0,18.0,1.0,6.0,24.0,0.25,0.23166023166023164,1.0,0,0,1,0,0,0,1,6969422.0
1966.0,46.1,5.8,29.2,2.0,4.0,5.0,0.8,0.12581344902386116,2.0,1,1,1,0,1,0,1,6102356.5
,54.2,,,2.0,8.0,17.0,0.47058823529411764,,1.0,0,0,0,0,0,0,0,7136466.5
,34.8,,34.8,1.0,11.0,,,,1.0,0,1,1,0,0,0,1,4627055.0
,103.18,,,3.0,5.0,9.0,0.5555555555555556,,,1,1,1,0,1,0,0,9848737.0
2016.0,43.92,,,1.0,2.0,16.0,0.125,,1.0,1,1,1,1,0,0,1,7012953.0
1965.0,46.2,6.2,28.6,2.0,5.0,9.0,0.5555555555555556,0.1341991341991342,2.0,1,1,1,0,0,0,1,7486146.0
,61.7,,,2.0,6.0,,,,,0,0,0,0,0,0,0,6389015.0
1972.0,45.2,5.6,28.7,2.0,5.0,5.0,1.0,0.1238938053097345,3.0,1,1,1,1,1,0,1,5777738.0
,49.5,,49.5,2.0,5.0,15.0,0.3333333333333333,,1.0,0,0,0,0,0,0,1,5455441.0
1997.0,91.7,10.8,54.5,4.0,8.0,16.0,0.5,0.1177753544165758,3.0,1,1,1,1,1,0,1,15587580.0
2015.0,45.89,,40.54,1.0,12.0,22.0,0.5454545454545454,,1.0,1,1,1,1,1,0,1,8846201.0
2017.0,45.8,,45.8,1.0,4.0,4.0,1.0,,1.0,0,0,1,1,1,1,0,3905351.5
1974.0,38.7,9.5,19.4,1.0,14.0,14.0,1.0,0.24547803617571057,3.0,0,1,1,0,0,0,1,6015809.0
,27.86,,,1.0,10.0,,,,1.0,0,1,1,0,0,0,1,3600256.5
2010.0,60.0,9.2,33.9,2.0,19.0,25.0,0.76,0.15333333333333332,3.0,1,1,1,0,1,0,0,6750462.0
2002.0,54.6,9.3,32.3,2.0,12.0,17.0,0.7058823529411765,0.17032967032967034,2.0,1,1,1,1,1,0,1,8870903.0
1963.0,31.4,5.8,18.7,1.0,5.0,,,0.18471337579617836,3.0,1,1,1,0,1,0,0,5518911.5
,27.86,,27.86,1.0,14.0,,,,1.0,0,1,1,0,0,0,1,3640524.75
1988.0,50.9,7.9,29.4,2.0,13.0,14.0,0.9285714285714286,0.1552062868369352,3.0,1,1,1,1,1,0,0,7713358.5
1964.0,46.2,5.0,28.9,2.0,2.0,5.0,0.4,0.10822510822510822,2.0,1,0,1,0,1,1,0,6383619.0
1960.0,41.6,5.8,25.7,2.0,2.0,5.0,0.4,0.13942307692307693,3.0,1,1,1,1,1,1,0,6650288.0
2004.0,45.3,13.2,17.7,1.0,2.0,5.0,0.4,0.2913907284768212,2.0,0,0,1,0,1,1,0,6089503.0
2016.0,36.1,7.0,,1.0,6.0,15.0,0.4,0.19390581717451522,1.0,0,0,0,0,0,0,0,4106108.75
1971.0,59.6,6.0,38.2,3.0,6.0,9.0,0.6666666666666666,0.10067114093959731,2.0,1,1,1,1,1,0,1,8544915.0
1968.0,42.7,5.2,27.4,2.0,4.0,9.0,0.4444444444444444,0.12177985948477751,3.0,1,0,1,0,0,0,0,7298057.0
,52.3,,,2.0,10.0,17.0,0.5882352941176471,,,0,0,1,0,0,0,0,6604648.5
1964.0,45.2,5.4,30.5,2.0,1.0,5.0,0.2,0.11946902654867257,2.0,1,0,1,0,1,0,1,6190119.5
,54.2,,54.2,2.0,10.0,10.0,1.0,,,0,0,0,0,0,0,0,6994338.0
1969.0,33.2,6.7,19.0,1.0,7.0,9.0,0.7777777777777778,0.20180722891566263,2.0,1,1,1,0,1,1,1,5500641.5
,28.05,,,1.0,14.0,,,,1.0,0,1,1,0,0,0,1,3629701.5
1974.0,44.5,6.0,28.0,2.0,5.0,9.0,0.5555555555555556,0.1348314606741573,3.0,1,0,1,0,1,0,1,6556001.0
,68.4,,,2.0,2.0,15.0,0.13333333333333333,,,0,0,0,0,0,0,1,6074526.5
1955.0,90.8,7.9,53.8,3.0,5.0,5.0,1.0,0.08700440528634362,2.0,1,1,0,1,1,0,0,12756595.0
2006.0,59.7,12.7,20.4,1.0,11.0,19.0,0.5789473684210527,0.21273031825795644,3.0,1,1,1,1,0,0,1,10832599.0
1986.0,41.3,8.5,20.9,1.0,12.0,14.0,0.8571428571428571,0.20581113801452786,2.0,1,0,1,0,1,0,1,5977031.5
,46.19,,,2.0,11.0,17.0,0.6470588235294118,,1.0,0,1,1,0,0,0,1,5875702.0
2008.0,39.2,7.4,19.2,1.0,15.0,17.0,0.8823529411764706,0.18877551020408162,3.0,0,0,1,0,0,0,0,3946280.0
,46.4,,,1.0,9.0,,,,1.0,0,1,1,0,0,0,1,5609362.0
1972.0,37.9,6.1,24.0,2.0,9.0,9.0,1.0,0.16094986807387862,3.0,1,1,1,1,0,0,1,6611145.5
2001.0,44.2,11.1,20.3,1.0,7.0,17.0,0.4117647058823529,0.251131221719457,4.0,1,1,1,1,1,0,0,8010533.5
1961.0,42.2,5.6,25.9,2.0,4.0,5.0,0.8,0.13270142180094785,2.0,1,1,1,0,1,0,1,5998885.5
1953.0,56.7,7.9,33.7,2.0,5.0,5.0,1.0,0.13932980599647266,2.0,1,1,1,1,0,0,0,9316490.0
2004.0,41.7,9.3,18.7,1.0,10.0,14.0,0.7142857142857143,0.22302158273381295,2.0,1,1,1,1,0,0,0,6824981.5
,33.04,,,1.0,2.0,,,,3.0,0,1,0,0,0,0,1,3659893.5
1994.0,76.7,9.9,53.0,3.0,3.0,17.0,0.17647058823529413,0.1290743155149935,3.0,1,1,1,0,1,0,0,12787313.0
2017.0,68.3,,66.2,2.0,18.0,,,,1.0,0,1,1,1,0,0,0,10018726.0
,70.6,,,3.0,7.0,15.0,0.4666666666666667,,,0,0,0,0,0,0,1,7261954.5
,36.09,,,1.0,2.0,17.0,0.11764705882352941,,1.0,0,0,1,0,0,0,0,4769310.0
1972.0,44.5,6.2,27.7,2.0,6.0,12.0,0.5,0.1393258426966292,2.0,1,0,1,1,1,0,0,8334579.0
,33.8,,,1.0,3.0,3.0,1.0,,1.0,0,1,1,0,0,0,1,3459306.25
1994.0,53.3,8.5,30.1,2.0,11.0,14.0,0.7857142857142857,0.15947467166979362,3.0,1,1,1,0,0,0,0,8934359.0
,42.7,,,1.0,11.0,,,,1.0,1,1,0,0,0,0,0,4566080.0
1976.0,54.1,9.3,32.3,2.0,4.0,16.0,0.25,0.17190388170055454,3.0,1,0,1,0,1,0,0,8851627.0
,54.09,,,2.0,11.0,17.0,0.6470588235294118,,1.0,0,0,0,0,0,0,1,5828776.5
1965.0,38.6,6.2,23.1,2.0,9.0,12.0,0.75,0.16062176165803108,3.0,0,1,1,1,1,0,1,7382612.5
,30.41,,,1.0,11.0,,,,1.0,0,1,1,0,0,0,1,4214971.0
,64.0,,,2.0,2.0,17.0,0.11764705882352941,,1.0,1,1,1,0,1,0,0,6330378.5
1986.0,58.4,10.3,32.2,2.0,13.0,17.0,0.7647058823529411,0.17636986301369864,3.0,1,0,1,1,1,0,0,9591130.0
,51.7,,,2.0,7.0,17.0,0.4117647058823529,,1.0,0,0,1,0,0,0,0,5334206.5
1962.0,31.1,5.5,18.8,1.0,4.0,5.0,0.8,0.17684887459807072,2.0,1,0,1,0,1,0,1,5094223.5
,60.4,,,2.0,8.0,,,,,0,0,0,0,0,0,1,6215674.5
1993.0,55.7,8.6,31.0,2.0,14.0,14.0,1.0,0.15439856373429084,,1,1,1,1,1,0,1,9634345.0
2017.0,37.26,8.0,20.0,1.0,8.0,24.0,0.3333333333333333,0.2147074610842727,1.0,0,0,1,0,0,0,1,6345217.0
2017.0,71.79,12.0,48.0,3.0,7.0,24.0,0.2916666666666667,0.16715419974926868,1.0,0,0,1,0,0,0,1,11831024.0
,90.9,,,3.0,2.0,2.0,1.0,,1.0,0,0,1,1,1,1,0,6205303.5
2017.0,54.36,9.0,38.0,2.0,9.0,24.0,0.375,0.16556291390728478,1.0,0,0,1,0,0,0,1,9689964.0
2017.0,37.48,8.0,20.0,1.0,5.0,24.0,0.20833333333333334,0.21344717182497333,1.0,0,0,1,0,0,0,1,6168674.5
1971.0,46.0,5.8,28.9,2.0,10.0,12.0,0.8333333333333334,0.12608695652173912,2.0,1,0,1,0,0,0,0,5921554.5
1961.0,53.4,5.5,35.7,3.0,1.0,5.0,0.2,0.10299625468164794,2.0,1,1,1,0,1,0,0,6498874.0
1987.0,65.5,8.8,39.7,3.0,15.0,17.0,0.8823529411764706,0.13435114503816795,3.0,1,1,1,1,1,0,1,10470597.0
2002.0,60.4,,34.0,2.0,17.0,17.0,1.0,,2.0,1,0,1,1,1,0,1,12110411.0
,121.2,,,3.0,15.0,17.0,0.8823529411764706,,,1,1,1,1,1,0,0,28727040.0
2016.0,61.6,,,2.0,15.0,16.0,0.9375,,1.0,0,0,0,0,0,0,1,7456014.5
2015.0,96.5,15.0,91.55,3.0,4.0,15.0,0.26666666666666666,0.15544041450777202,1.0,0,1,1,0,0,0,0,13664701.0
,64.0,,,2.0,14.0,17.0,0.8235294117647058,,1.0,0,0,1,0,0,0,0,7468254.5
,58.06,,,2.0,15.0,18.0,0.8333333333333334,,,1,0,1,0,1,0,1,10066901.0
2017.0,30.41,,11.54,1.0,3.0,3.0,1.0,,1.0,0,1,1,0,0,0,1,3646529.0
1960.0,30.8,5.7,18.3,1.0,4.0,5.0,0.8,0.18506493506493507,3.0,1,1,1,0,0,0,1,5953848.5
,54.66,,,2.0,2.0,3.0,0.6666666666666666,,,0,1,0,0,0,0,1,3173735.75
1980.0,46.6,6.7,30.1,2.0,9.0,12.0,0.75,0.14377682403433475,3.0,0,0,1,0,1,0,0,7980269.5
2003.0,37.9,7.5,19.1,1.0,15.0,15.0,1.0,0.1978891820580475,3.0,1,1,1,0,1,0,0,5899031.0
1976.0,53.3,7.8,31.4,2.0,10.0,16.0,0.625,0.14634146341463414,3.0,1,1,1,1,0,0,0,10469998.0
2016.0,37.8,10.0,37.8,1.0,2.0,15.0,0.13333333333333333,0.2645502645502646,1.0,0,1,1,0,0,0,1,3510801.25
,40.0,,,1.0,3.0,17.0,0.17647058823529413,,1.0,0,0,1,0,0,0,0,5129861.5
2015.0,68.2,,,3.0,18.0,,,,1.0,1,1,1,1,1,0,1,12486117.0
2015.0,68.5,,68.5,2.0,11.0,,,,1.0,0,0,1,0,0,0,1,6739784.0
,55.87,,,2.0,4.0,,,,,0,0,0,0,0,0,1,5766684.5
2017.0,58.0,7.0,56.0,2.0,8.0,17.0,0.47058823529411764,0.1206896551724138,1.0,0,0,0,0,0,0,1,5842612.0
,54.09,,,2.0,13.0,,,,1.0,0,0,0,0,0,0,1,5900370.0
2010.0,110.0,14.3,55.2,3.0,6.0,30.0,0.2,0.13,1.0,1,0,1,1,1,0,0,23261336.0
2016.0,30.41,,30.41,1.0,14.0,14.0,1.0,,1.0,0,0,1,1,1,1,0,3796381.75
1986.0,61.9,8.2,39.0,3.0,8.0,14.0,0.5714285714285714,0.13247172859450726,3.0,1,0,1,1,1,0,0,9948423.0
2005.0,72.0,10.6,42.9,3.0,1.0,17.0,0.058823529411764705,0.14722222222222223,2.0,1,0,1,1,1,0,0,12265674.0
2015.0,36.09,,36.09,1.0,4.0,9.0,0.4444444444444444,,1.0,0,0,1,0,0,0,0,4788031.5
2006.0,74.8,11.7,37.1,2.0,5.0,18.0,0.2777777777777778,0.15641711229946523,3.0,1,1,1,1,0,0,0,16070578.0
,54.09,,,2.0,5.0,,,,1.0,0,0,0,0,0,0,1,5712991.0
1997.0,39.0,8.6,20.9,1.0,2.0,9.0,0.2222222222222222,0.2205128205128205,2.0,1,1,1,1,1,0,0,5668127.0
1966.0,42.1,5.4,25.9,2.0,4.0,5.0,0.8,0.12826603325415678,2.0,1,1,1,1,0,0,0,6164551.5
1958.0,56.2,6.9,34.7,2.0,4.0,5.0,0.8,0.12277580071174377,2.0,1,1,1,1,1,0,0,9221237.0
1986.0,77.2,10.3,43.3,3.0,12.0,17.0,0.7058823529411765,0.133419689119171,3.0,1,1,1,1,1,0,1,11555107.0
,41.1,,41.1,1.0,1.0,,,,1.0,0,0,1,0,0,0,1,5130155.0
1957.0,74.7,8.5,51.9,4.0,3.0,5.0,0.6,0.11378848728246319,2.0,1,1,1,1,0,0,0,11857908.0
2016.0,54.05,,54.05,2.0,2.0,2.0,1.0,,2.0,0,0,0,0,0,0,1,4596593.5
1957.0,19.2,7.8,19.2,2.0,5.0,5.0,1.0,0.40625,2.0,1,0,1,1,1,0,0,2325629.0
,35.15,,35.15,1.0,12.0,12.0,1.0,,1.0,0,1,1,0,0,0,1,4520335.0
2007.0,81.9,10.3,51.5,3.0,7.0,9.0,0.7777777777777778,0.12576312576312576,2.0,1,1,1,1,0,0,0,15426033.0
1984.0,52.4,16.6,21.0,2.0,15.0,22.0,0.6818181818181818,0.316793893129771,3.0,1,1,1,1,1,0,1,9976412.0
,51.46,,51.46,2.0,4.0,,,,1.0,0,0,0,0,0,0,0,4422731.5
2017.0,35.15,5.0,33.43,1.0,4.0,10.0,0.4,0.1422475106685633,1.0,0,1,1,0,0,0,1,4302758.5
,30.41,,,1.0,9.0,,,,1.0,0,1,1,0,0,0,1,4191221.25
,41.4,,41.4,1.0,3.0,10.0,0.3,,1.0,0,1,1,0,0,0,1,5105614.5
2017.0,41.9,8.0,,1.0,8.0,15.0,0.5333333333333333,0.1909307875894988,1.0,0,0,0,0,0,0,1,4430592.0
1976.0,37.0,,28.4,2.0,16.0,16.0,1.0,,2.0,0,1,1,0,0,0,1,6037909.0
,60.6,,,2.0,15.0,20.0,0.75,,,0,0,0,0,0,0,1,7652873.0
,64.0,,64.0,2.0,8.0,17.0,0.47058823529411764,,1.0,0,0,1,0,0,0,0,7612416.0
2017.0,30.7,,23.3,4.0,8.0,17.0,0.47058823529411764,,1.0,1,0,1,0,1,0,1,6534522.0
,35.81,,35.81,1.0,15.0,15.0,1.0,,,0,0,0,0,0,0,0,4615257.5
,76.5,,,2.0,5.0,,,,1.0,0,0,0,0,0,0,1,7326250.5
,38.8,,38.8,1.0,9.0,17.0,0.5294117647058824,,,1,1,1,0,1,0,0,4592886.5
,34.8,,,1.0,7.0,15.0,0.4666666666666667,,1.0,0,1,1,0,0,0,1,4489445.5
,37.2,,,1.0,4.0,15.0,0.26666666666666666,,,0,0,0,0,0,0,1,4121193.0
1975.0,53.4,9.8,30.3,2.0,4.0,12.0,0.3333333333333333,0.18352059925093636,2.0,1,0,1,0,1,0,0,8103598.5
,45.0,,,1.0,2.0,,,,,0,0,0,0,0,0,1,4735644.5
,35.81,,35.81,1.0,11.0,,,,1.0,0,1,1,0,0,0,1,4786990.5
2016.0,64.0,10.0,64.0,2.0,13.0,13.0,1.0,0.15625,1.0,1,1,1,0,1,0,0,7174421.5
1979.0,46.8,6.6,30.2,2.0,3.0,12.0,0.25,0.14102564102564102,2.0,0,0,1,1,1,0,0,8106350.5
1979.0,44.5,6.1,27.9,2.0,8.0,9.0,0.8888888888888888,0.13707865168539324,2.0,1,0,1,0,1,0,0,6511052.0
,84.4,,,3.0,2.0,,,,,0,0,0,0,0,0,1,7416775.0
,35.81,,,1.0,7.0,17.0,0.4117647058823529,,1.0,0,0,0,0,0,0,0,4619515.5
,54.2,,,2.0,5.0,,,,1.0,0,1,1,0,0,0,1,6718574.0
,40.8,,,1.0,15.0,17.0,0.8823529411764706,,1.0,0,0,1,1,1,1,0,4894429.5
2017.0,59.1,,59.1,2.0,9.0,12.0,0.75,,1.0,0,0,0,0,0,0,0,5939245.5
,37.9,,,1.0,2.0,,,,1.0,0,0,0,0,0,0,0,4293843.0
2017.0,35.15,9.0,,1.0,5.0,15.0,0.3333333333333333,0.25604551920341395,1.0,0,1,1,1,0,0,0,5390994.0
,48.1,,,3.0,11.0,,,,,0,0,1,1,1,1,0,5613718.0
2013.0,75.3,8.5,45.8,3.0,3.0,24.0,0.125,0.11288180610889775,,1,0,1,0,1,0,1,9066664.0
2000.0,97.6,10.0,54.1,3.0,19.0,22.0,0.8636363636363636,0.10245901639344263,3.0,1,0,1,1,1,1,1,15497548.0
1984.0,39.0,8.3,20.8,1.0,12.0,12.0,1.0,0.21282051282051284,3.0,1,1,1,1,1,0,1,7123431.5
2015.0,84.5,10.0,,3.0,16.0,22.0,0.7272727272727273,0.11834319526627218,1.0,0,0,0,0,0,0,0,9673252.0
2006.0,60.4,11.8,33.4,2.0,10.0,16.0,0.625,0.19536423841059605,2.0,1,1,1,1,0,0,0,10700148.0
,64.0,,64.0,2.0,6.0,17.0,0.35294117647058826,,1.0,0,0,0,0,0,0,0,7363901.0
1999.0,89.8,11.0,71.4,3.0,6.0,17.0,0.35294117647058826,0.12249443207126949,3.0,1,1,1,0,0,0,0,15133005.0
,73.8,,,3.0,3.0,4.0,0.75,,,0,0,0,0,0,0,0,6206623.5
1975.0,42.1,6.0,23.4,2.0,11.0,14.0,0.7857142857142857,0.14251781472684086,2.0,1,0,1,1,0,0,1,6908679.5
1983.0,57.8,10.0,32.1,2.0,17.0,17.0,1.0,0.17301038062283738,3.0,1,1,1,0,1,0,0,9432623.0
1965.0,37.1,7.7,22.6,2.0,6.0,9.0,0.6666666666666666,0.20754716981132076,2.0,1,1,1,1,1,0,0,7243908.5
,52.3,,,2.0,11.0,,,,,0,0,1,1,1,1,0,5827770.5
1992.0,52.4,9.4,29.8,2.0,9.0,16.0,0.5625,0.17938931297709926,,1,0,1,0,0,0,1,6488922.0
2013.0,39.5,9.6,19.0,1.0,16.0,17.0,0.9411764705882353,0.2430379746835443,3.0,0,0,1,1,1,0,1,4010332.75
1970.0,39.3,6.4,23.9,2.0,12.0,12.0,1.0,0.1628498727735369,2.0,1,1,1,0,1,0,0,6055000.5
1966.0,32.6,6.7,18.8,1.0,4.0,9.0,0.4444444444444444,0.20552147239263804,2.0,1,1,1,1,0,0,0,5945592.5
1979.0,32.5,5.9,18.9,1.0,3.0,9.0,0.3333333333333333,0.18153846153846154,3.0,0,0,1,1,1,0,0,6475704.5
,84.9,,,3.0,10.0,15.0,0.6666666666666666,,,0,0,0,0,0,0,1,7865295.5
1999.0,142.1,14.0,81.3,4.0,11.0,17.0,0.6470588235294118,0.09852216748768473,3.0,0,1,1,1,0,1,0,34947520.0
1975.0,39.5,,21.1,1.0,8.0,8.0,1.0,,3.0,1,0,1,1,1,1,1,6092628.0
2006.0,53.4,9.2,32.3,2.0,11.0,14.0,0.7857142857142857,0.17228464419475656,2.0,1,1,1,0,1,1,1,8493308.0
2015.0,69.42,,69.42,3.0,1.0,3.0,0.3333333333333333,,1.0,0,0,0,0,0,0,0,4590127.5
1987.0,38.7,8.4,19.1,1.0,7.0,17.0,0.4117647058823529,0.21705426356589147,2.0,1,0,1,1,1,1,1,6687130.5
1976.0,67.2,8.4,40.5,3.0,6.0,16.0,0.375,0.125,2.0,1,1,1,1,1,0,0,12025040.0
1978.0,65.3,8.3,46.6,3.0,10.0,16.0,0.625,0.12710566615620217,2.0,1,0,1,1,1,0,0,9782910.0
2015.0,52.3,,,2.0,14.0,17.0,0.8235294117647058,,1.0,0,0,1,0,0,0,0,6687627.5
1970.0,40.0,7.3,19.1,1.0,11.0,12.0,0.9166666666666666,0.1825,2.0,1,0,1,1,1,0,0,7909465.0
1997.0,76.7,10.8,39.7,3.0,8.0,16.0,0.5,0.1408083441981747,2.0,1,1,1,1,1,0,0,12091346.0
1965.0,32.5,5.2,21.5,1.0,4.0,9.0,0.4444444444444444,0.16,2.0,1,1,1,1,0,0,0,6054053.5
2004.0,37.5,7.0,19.1,1.0,17.0,17.0,1.0,0.18666666666666668,2.0,1,1,1,0,1,0,1,6407736.0
,40.8,,40.8,1.0,16.0,22.0,0.7272727272727273,,1.0,0,1,1,0,0,0,1,4155944.75
2015.0,66.81,,,3.0,6.0,,,,1.0,1,1,1,1,0,0,1,12234552.0
1968.0,44.5,6.5,29.2,2.0,9.0,9.0,1.0,0.14606741573033707,2.0,1,1,1,0,1,0,1,5966922.0
2007.0,58.5,10.4,32.8,2.0,11.0,18.0,0.6111111111111112,0.17777777777777778,3.0,1,1,1,0,1,1,1,9006562.0
1977.0,32.7,6.1,18.9,1.0,4.0,9.0,0.4444444444444444,0.18654434250764523,2.0,1,1,1,0,1,0,1,5208623.0
1960.0,31.7,5.3,20.2,1.0,1.0,4.0,0.25,0.167192429022082,1.0,1,1,1,1,1,0,0,4553312.5
2001.0,75.3,9.5,45.4,3.0,10.0,17.0,0.5882352941176471,0.12616201859229748,3.0,1,0,1,0,1,0,0,13259346.0
2016.0,39.59,6.0,39.59,1.0,12.0,25.0,0.48,0.15155342258145996,1.0,0,0,1,1,1,0,0,6921196.5
1971.0,58.3,5.7,41.3,3.0,7.0,9.0,0.7777777777777778,0.09777015437392797,2.0,1,1,1,1,1,0,1,9934656.0
1979.0,32.9,6.0,19.1,1.0,1.0,9.0,0.1111111111111111,0.182370820668693,3.0,1,1,1,0,1,0,1,5329996.0
2003.0,51.3,9.8,30.5,2.0,13.0,17.0,0.7647058823529411,0.19103313840155947,2.0,1,0,1,0,1,1,1,8525575.0
,51.3,,,1.0,11.0,,,,,0,0,1,0,0,0,1,5264464.5
1973.0,38.0,9.5,19.5,1.0,4.0,14.0,0.2857142857142857,0.25,2.0,0,1,1,0,0,1,1,6446639.5
1979.0,75.6,8.8,46.6,3.0,4.0,14.0,0.2857142857142857,0.11640211640211642,,1,1,1,1,0,0,0,14363458.0
2016.0,72.53,,72.53,1.0,10.0,10.0,1.0,,1.0,1,1,1,1,0,0,0,13448103.0
1962.0,60.4,5.5,45.2,3.0,5.0,5.0,1.0,0.09105960264900663,2.0,1,1,1,0,1,0,0,7164876.0
1952.0,114.4,9.3,80.8,5.0,8.0,26.0,0.3076923076923077,0.0812937062937063,2.0,1,1,1,1,1,0,0,14371899.0
1967.0,42.4,5.3,28.4,2.0,1.0,9.0,0.1111111111111111,0.125,2.0,1,0,1,0,1,0,1,5758370.0
,41.02,,,1.0,2.0,17.0,0.11764705882352941,,,0,0,1,0,0,0,0,4305784.0
2013.0,52.2,9.7,30.5,2.0,5.0,17.0,0.29411764705882354,0.18582375478927202,,0,0,1,1,0,0,0,6159092.5
,46.19,,,2.0,14.0,,,,,0,1,1,0,0,0,1,5986632.5
,77.64,,,3.0,25.0,25.0,1.0,,,0,0,1,0,0,0,0,7847531.0
,39.8,,,1.0,3.0,,,,,0,0,0,0,0,0,1,4244822.0
,35.81,,,1.0,15.0,17.0,0.8823529411764706,,1.0,0,0,0,0,0,0,0,4684388.5
1974.0,66.5,7.1,44.0,3.0,4.0,12.0,0.3333333333333333,0.10676691729323308,3.0,1,0,1,0,1,0,0,10499174.0
2015.0,57.9,10.0,57.9,2.0,13.0,25.0,0.52,0.17271157167530224,1.0,0,0,0,0,0,0,1,6031078.0
,55.54,,,1.0,1.0,25.0,0.04,,,0,0,1,0,0,0,0,5126995.5
,38.5,,38.5,1.0,3.0,17.0,0.17647058823529413,,,0,0,1,0,0,0,0,5089372.5
1962.0,45.8,5.4,30.5,2.0,3.0,5.0,0.6,0.11790393013100438,2.0,1,1,1,1,1,0,0,6539565.5
,57.57,,,2.0,2.0,17.0,0.11764705882352941,,1.0,1,1,1,1,0,0,0,9091739.0
2015.0,69.5,,,1.0,18.0,,,,1.0,1,1,1,1,0,1,0,16536749.0
1982.0,57.7,10.1,29.0,2.0,8.0,16.0,0.5,0.17504332755632582,2.0,1,0,1,1,0,0,0,9842296.0
,40.0,,,1.0,11.0,17.0,0.6470588235294118,,1.0,0,0,1,0,0,0,0,5288230.5
